omega,gain_DV_FOPDTOPT,gain_DV_SOPDTOPT,phase_DV_FOPDTOPT,phase_DV_SOPDTOPT
9.640474491672577440e-04,-8.925083691241439965e+00,-8.928815447099582414e+00,-1.001571316667215328e+01,-9.987532536089167579e+00
9.651581000944223655e-04,-8.925349681860815565e+00,-8.929080019540672097e+00,-1.002705955928985659e+01,-9.998848378423048189e+00
9.662700305701029573e-04,-8.925616269366884126e+00,-8.929345185815371622e+00,-1.003841837217896327e+01,-1.001017661222521760e+01
9.673832420684280644e-04,-8.925883455062315619e+00,-8.929610947220243844e+00,-1.004978961747417365e+01,-1.002151724961798784e+01
9.684977360652275618e-04,-8.926151240252440999e+00,-8.929877305054553460e+00,-1.006117330731711590e+01,-1.003287030273066094e+01
9.696135140380314618e-04,-8.926419626245285954e+00,-8.930144260620208385e+00,-1.007256945385631042e+01,-1.004423578369947379e+01
9.707305774660699143e-04,-8.926688614351554918e+00,-8.930411815221816596e+00,-1.008397806924713613e+01,-1.005561370466757687e+01
9.718489278302776518e-04,-8.926958205884650610e+00,-8.930679970166654158e+00,-1.009539916565183226e+01,-1.006700407778503603e+01
9.729685666132970251e-04,-8.927228402160670484e+00,-8.930948726764695422e+00,-1.010683275523950542e+01,-1.007840691520882537e+01
9.740894952994788710e-04,-8.927499204498412055e+00,-8.931218086328597039e+00,-1.011827885018610829e+01,-1.008982222910281301e+01
9.752117153748808857e-04,-8.927770614219383560e+00,-8.931488050173715720e+00,-1.012973746267435970e+01,-1.010125003163771851e+01
9.763352283272759731e-04,-8.928042632647800403e+00,-8.931758619618110018e+00,-1.014120860489383880e+01,-1.011269033499112879e+01
9.774600356461510525e-04,-8.928315261110592260e+00,-8.932029795982545650e+00,-1.015269228904090326e+01,-1.012414315134748222e+01
9.785861388227066245e-04,-8.928588500937415517e+00,-8.932301580590495504e+00,-1.016418852731865208e+01,-1.013560849289802768e+01
9.797135393498619758e-04,-8.928862353460649715e+00,-8.932573974768153846e+00,-1.017569733193697701e+01,-1.014708637184083173e+01
9.808422387222574552e-04,-8.929136820015404652e+00,-8.932846979844432767e+00,-1.018721871511250932e+01,-1.015857680038076438e+01
9.819722384362559921e-04,-8.929411901939520391e+00,-8.933120597150963960e+00,-1.019875268906862154e+01,-1.017007979072949908e+01
9.831035399899411449e-04,-8.929687600573588568e+00,-8.933394828022121814e+00,-1.021029926603537241e+01,-1.018159535510543812e+01
9.842361448831262079e-04,-8.929963917260938189e+00,-8.933669673794996768e+00,-1.022185845824955841e+01,-1.019312350573377657e+01
9.853700546173490074e-04,-8.930240853347648056e+00,-8.933945135809445048e+00,-1.023343027795463378e+01,-1.020466425484642059e+01
9.865052706958805755e-04,-8.930518410182553879e+00,-8.934221215408047811e+00,-1.024501473740074253e+01,-1.021621761468203005e+01
9.876417946237199454e-04,-8.930796589117242945e+00,-8.934497913936137792e+00,-1.025661184884465804e+01,-1.022778359748594035e+01
9.887796279076032594e-04,-8.931075391506080763e+00,-8.934775232741809958e+00,-1.026822162454982212e+01,-1.023936221551021220e+01
9.899187720560022503e-04,-8.931354818706195076e+00,-8.935053173175916186e+00,-1.027984407678629886e+01,-1.025095348101358361e+01
9.910592285791240252e-04,-8.931634872077484744e+00,-8.935331736592056373e+00,-1.029147921783073194e+01,-1.026255740626142199e+01
9.922009989889188711e-04,-8.931915552982625073e+00,-8.935610924346631734e+00,-1.030312705996639622e+01,-1.027417400352579513e+01
9.933440847990752682e-04,-8.932196862787089131e+00,-8.935890737798793282e+00,-1.031478761548310352e+01,-1.028580328508535224e+01
9.944884875250298642e-04,-8.932478802859122879e+00,-8.936171178310472030e+00,-1.032646089667727196e+01,-1.029744526322541276e+01
9.956342086839605355e-04,-8.932761374569775370e+00,-8.936452247246386094e+00,-1.033814691585182111e+01,-1.030909995023784376e+01
9.967812497947967955e-04,-8.933044579292891640e+00,-8.936733945974049576e+00,-1.034984568531622706e+01,-1.032076735842113635e+01
9.979296123782174094e-04,-8.933328418405116267e+00,-8.937016275863756576e+00,-1.036155721738648872e+01,-1.033244750008035595e+01
9.990792979566506110e-04,-8.933612893285905798e+00,-8.937299238288607839e+00,-1.037328152438506379e+01,-1.034414038752708187e+01
1.000230308054281042e-03,-8.933898005317534086e+00,-8.937582834624507200e+00,-1.038501861864092390e+01,-1.035584603307946772e+01
1.001382644197049967e-03,-8.934183755885078071e+00,-8.937867066250158032e+00,-1.039676851248950307e+01,-1.036756444906218988e+01
1.002536307912653976e-03,-8.934470146376456867e+00,-8.938151934547089894e+00,-1.040853121827266570e+01,-1.037929564780641734e+01
1.003691300730550186e-03,-8.934757178182405113e+00,-8.938437440899640762e+00,-1.042030674833870840e+01,-1.039103964164979210e+01
1.004847624181959493e-03,-8.935044852696488960e+00,-8.938723586694969470e+00,-1.043209511504236175e+01,-1.040279644293646477e+01
1.006005279799867006e-03,-8.935333171315116729e+00,-8.939010373323069913e+00,-1.044389633074475476e+01,-1.041456606401703588e+01
1.007164269119021618e-03,-8.935622135437544244e+00,-8.939297802176763952e+00,-1.045571040781337224e+01,-1.042634851724852751e+01
1.008324593675939684e-03,-8.935911746465862393e+00,-8.939585874651717390e+00,-1.046753735862206725e+01,-1.043814381499437793e+01
1.009486255008913919e-03,-8.936202005805025550e+00,-8.939874592146423993e+00,-1.047937719555108593e+01,-1.044995196962448603e+01
1.010649254658002767e-03,-8.936492914862837367e+00,-8.940163956062237460e+00,-1.049122993098695389e+01,-1.046177299351509760e+01
1.011813594165040164e-03,-8.936784475049964982e+00,-8.940453967803360769e+00,-1.050309557732251697e+01,-1.047360689904881781e+01
1.012979275073638569e-03,-8.937076687779953232e+00,-8.940744628776853276e+00,-1.051497414695693955e+01,-1.048545369861465559e+01
1.014146298929188101e-03,-8.937369554469205113e+00,-8.941035940392639603e+00,-1.052686565229566185e+01,-1.049731340460793305e+01
1.015314667278858270e-03,-8.937663076537006646e+00,-8.941327904063502530e+00,-1.053877010575036799e+01,-1.050918602943029612e+01
1.016484381671600148e-03,-8.937957255405526880e+00,-8.941620521205100758e+00,-1.055068751973898067e+01,-1.052107158548967725e+01
1.017655443658151788e-03,-8.938252092499821444e+00,-8.941913793235977792e+00,-1.056261790668567713e+01,-1.053297008520033629e+01
1.018827854791037792e-03,-8.938547589247832548e+00,-8.942207721577551283e+00,-1.057456127902084120e+01,-1.054488154098278763e+01
1.020001616624568010e-03,-8.938843747080404967e+00,-8.942502307654129012e+00,-1.058651764918101534e+01,-1.055680596526378068e+01
1.021176730714846428e-03,-8.939140567431291373e+00,-8.942797552892907120e+00,-1.059848702960894506e+01,-1.056874337047632295e+01
1.022353198619769653e-03,-8.939438051737136348e+00,-8.943093458723978983e+00,-1.061046943275353271e+01,-1.058069376905964276e+01
1.023531021899026913e-03,-8.939736201437506580e+00,-8.943390026580344099e+00,-1.062246487106979842e+01,-1.059265717345914304e+01
1.024710202114104173e-03,-8.940035017974881981e+00,-8.943687257897906306e+00,-1.063447335701887475e+01,-1.060463359612641554e+01
1.025890740828288910e-03,-8.940334502794669902e+00,-8.943985154115484448e+00,-1.064649490306802626e+01,-1.061662304951923375e+01
1.027072639606669462e-03,-8.940634657345196246e+00,-8.944283716674807039e+00,-1.065852952169059797e+01,-1.062862554610152976e+01
1.028255900016133506e-03,-8.940935483077725010e+00,-8.944582947020524699e+00,-1.067057722536595854e+01,-1.064064109834330729e+01
1.029440523625377822e-03,-8.941236981446456511e+00,-8.944882846600227921e+00,-1.068263802657956241e+01,-1.065266971872072510e+01
1.030626512004906336e-03,-8.941539153908525606e+00,-8.945183416864422199e+00,-1.069471193782288587e+01,-1.066471141971604908e+01
1.031813866727029471e-03,-8.941842001924024785e+00,-8.945484659266556449e+00,-1.070679897159339866e+01,-1.067676621381756341e+01
1.033002589365870005e-03,-8.942145526955991741e+00,-8.945786575263028340e+00,-1.071889914039455860e+01,-1.068883411351963986e+01
1.034192681497365885e-03,-8.942449730470421798e+00,-8.946089166313175411e+00,-1.073101245673580983e+01,-1.070091513132268801e+01
1.035384144699270665e-03,-8.942754613936278574e+00,-8.946392433879283956e+00,-1.074313893313255264e+01,-1.071300927973314110e+01
1.036576980551152201e-03,-8.943060178825483320e+00,-8.946696379426606782e+00,-1.075527858210609011e+01,-1.072511657126340268e+01
1.037771190634401760e-03,-8.943366426612936237e+00,-8.947001004423349002e+00,-1.076743141618367083e+01,-1.073723701843188216e+01
1.038966776532232288e-03,-8.943673358776504045e+00,-8.947306310340691127e+00,-1.077959744789843199e+01,-1.074937063376295043e+01
1.040163739829678404e-03,-8.943980976797053728e+00,-8.947612298652780183e+00,-1.079177668978937099e+01,-1.076151742978690429e+01
1.041362082113600962e-03,-8.944289282158420562e+00,-8.947918970836738595e+00,-1.080396915440133654e+01,-1.077367741903995579e+01
1.042561804972691160e-03,-8.944598276347445420e+00,-8.948226328372680172e+00,-1.081617485428503933e+01,-1.078585061406425716e+01
1.043762909997470118e-03,-8.944907960853962337e+00,-8.948534372743692344e+00,-1.082839380199700408e+01,-1.079803702740782434e+01
1.044965398780288868e-03,-8.945218337170810941e+00,-8.948843105435871692e+00,-1.084062601009951976e+01,-1.081023667162452107e+01
1.046169272915335735e-03,-8.945529406793820471e+00,-8.949152527938297297e+00,-1.085287149116068584e+01,-1.082244955927408370e+01
1.047374533998635246e-03,-8.945841171221861288e+00,-8.949462641743057389e+00,-1.086513025775435892e+01,-1.083467570292207149e+01
1.048581183628049217e-03,-8.946153631956798691e+00,-8.949773448345251126e+00,-1.087740232246011018e+01,-1.084691511513983997e+01
1.049789223403280007e-03,-8.946466790503533772e+00,-8.950084949242977927e+00,-1.088968769786323243e+01,-1.085916780850451424e+01
1.050998654925875070e-03,-8.946780648369985656e+00,-8.950397145937369459e+00,-1.090198639655472945e+01,-1.087143379559901746e+01
1.052209479799226955e-03,-8.947095207067114586e+00,-8.950710039932573636e+00,-1.091429843113128939e+01,-1.088371308901201928e+01
1.053421699628572222e-03,-8.947410468108909498e+00,-8.951023632735756408e+00,-1.092662381419522077e+01,-1.089600570133788082e+01
1.054635316021000331e-03,-8.947726433012414660e+00,-8.951337925857140831e+00,-1.093896255835449871e+01,-1.090831164517671326e+01
1.055850330585451479e-03,-8.948043103297713685e+00,-8.951652920809962666e+00,-1.095131467622271515e+01,-1.092063093313428723e+01
1.057066744932718110e-03,-8.948360480487940194e+00,-8.951968619110516556e+00,-1.096368018041904158e+01,-1.093296357782204176e+01
1.058284560675447740e-03,-8.948678566109295573e+00,-8.952285022278136495e+00,-1.097605908356820414e+01,-1.094530959185705399e+01
1.059503779428148593e-03,-8.948997361691043650e+00,-8.952602131835220689e+00,-1.098845139830053341e+01,-1.095766898786204457e+01
1.060724402807188514e-03,-8.949316868765508914e+00,-8.952919949307212022e+00,-1.100085713725186132e+01,-1.097004177846533679e+01
1.061946432430794108e-03,-8.949637088868090729e+00,-8.953238476222630027e+00,-1.101327631306352295e+01,-1.098242797630081924e+01
1.063169869919060057e-03,-8.949958023537277541e+00,-8.953557714113053123e+00,-1.102570893838235655e+01,-1.099482759400795473e+01
1.064394716893947174e-03,-8.950279674314632672e+00,-8.953877664513134604e+00,-1.103815502586068753e+01,-1.100724064423175719e+01
1.065620974979282617e-03,-8.950602042744806752e+00,-8.954198328960618625e+00,-1.105061458815624853e+01,-1.101966713962274369e+01
1.066848645800764443e-03,-8.950925130375551930e+00,-8.954519708996317107e+00,-1.106308763793220962e+01,-1.103210709283692026e+01
1.068077730985966161e-03,-8.951248938757712992e+00,-8.954841806164138163e+00,-1.107557418785716763e+01,-1.104456051653580495e+01
1.069308232164335650e-03,-8.951573469445243347e+00,-8.955164622011082542e+00,-1.108807425060508933e+01,-1.105702742338635325e+01
1.070540150967196459e-03,-8.951898723995210361e+00,-8.955488158087259620e+00,-1.110058783885529898e+01,-1.106950782606095807e+01
1.071773489027749975e-03,-8.952224703967781139e+00,-8.955812415945867855e+00,-1.111311496529243392e+01,-1.108200173723739823e+01
1.073008247981086048e-03,-8.952551410926258058e+00,-8.956137397143232093e+00,-1.112565564260651918e+01,-1.109450916959891664e+01
1.074244429464171714e-03,-8.952878846437059224e+00,-8.956463103238778700e+00,-1.113820988349280938e+01,-1.110703013583406218e+01
1.075482035115860741e-03,-8.953207012069739790e+00,-8.956789535795060431e+00,-1.115077770065184737e+01,-1.111956464863673588e+01
1.076721066576897309e-03,-8.953535909396983072e+00,-8.957116696377752874e+00,-1.116335910678943932e+01,-1.113211272070619096e+01
1.077961525489915797e-03,-8.953865539994616540e+00,-8.957444586555666888e+00,-1.117595411461662280e+01,-1.114467436474698481e+01
1.079203413499441001e-03,-8.954195905441617143e+00,-8.957773207900741497e+00,-1.118856273684962765e+01,-1.115724959346893996e+01
1.080446732251890947e-03,-8.954527007320100651e+00,-8.958102561988065204e+00,-1.120118498620983871e+01,-1.116983841958712276e+01
1.081691483395587306e-03,-8.954858847215355411e+00,-8.958432650395863561e+00,-1.121382087542388462e+01,-1.118244085582190550e+01
1.082937668580744115e-03,-8.955191426715821024e+00,-8.958763474705516927e+00,-1.122647041722346017e+01,-1.119505691489880306e+01
1.084185289459477317e-03,-8.955524747413099007e+00,-8.959095036501564024e+00,-1.123913362434537611e+01,-1.120768660954854390e+01
1.085434347685809101e-03,-8.955858810901972333e+00,-8.959427337371707267e+00,-1.125181050953157680e+01,-1.122032995250703635e+01
1.086684844915666165e-03,-8.956193618780400101e+00,-8.959760378906807432e+00,-1.126450108552904616e+01,-1.123298695651535617e+01
1.087936782806881884e-03,-8.956529172649512205e+00,-8.960094162700901421e+00,-1.127720536508982363e+01,-1.124565763431965415e+01
1.089190163019198914e-03,-8.956865474113639536e+00,-8.960428690351209369e+00,-1.128992336097095261e+01,-1.125834199867120411e+01
1.090444987214274396e-03,-8.957202524780296216e+00,-8.960763963458120429e+00,-1.130265508593450008e+01,-1.127104006232637090e+01
1.091701257055679736e-03,-8.957540326260197361e+00,-8.961099983625222976e+00,-1.131540055274751033e+01,-1.128375183804657844e+01
1.092958974208899526e-03,-8.957878880167260860e+00,-8.961436752459299271e+00,-1.132815977418193931e+01,-1.129647733859823866e+01
1.094218140341341079e-03,-8.958218188118610925e+00,-8.961774271570311257e+00,-1.134093276301471853e+01,-1.130921657675282255e+01
1.095478757122331616e-03,-8.958558251734586975e+00,-8.962112542571450291e+00,-1.135371953202766804e+01,-1.132196956528677312e+01
1.096740826223120214e-03,-8.958899072638743633e+00,-8.962451567079090964e+00,-1.136652009400747687e+01,-1.133473631698147699e+01
1.098004349316881057e-03,-8.959240652457864940e+00,-8.962791346712842611e+00,-1.137933446174568530e+01,-1.134751684462325372e+01
1.099269328078717779e-03,-8.959582992821955472e+00,-8.963131883095517338e+00,-1.139216264803869194e+01,-1.136031116100335936e+01
1.100535764185664542e-03,-8.959926095364261656e+00,-8.963473177853165552e+00,-1.140500466568769511e+01,-1.137311927891795094e+01
1.101803659316683654e-03,-8.960269961721264664e+00,-8.963815232615049311e+00,-1.141786052749864844e+01,-1.138594121116800473e+01
1.103073015152675326e-03,-8.960614593532689298e+00,-8.964158049013683183e+00,-1.143073024628229817e+01,-1.139877697055937489e+01
1.104343833376476370e-03,-8.960959992441514643e+00,-8.964501628684809376e+00,-1.144361383485413164e+01,-1.141162656990274016e+01
1.105616115672859766e-03,-8.961306160093974071e+00,-8.964845973267417278e+00,-1.145651130603430623e+01,-1.142449002201353814e+01
1.106889863728539869e-03,-8.961653098139551687e+00,-8.965191084403752342e+00,-1.146942267264767779e+01,-1.143736733971198305e+01
1.108165079232176307e-03,-8.962000808231008975e+00,-8.965536963739307197e+00,-1.148234794752378285e+01,-1.145025853582305864e+01
1.109441763874373984e-03,-8.962349292024375913e+00,-8.965883612922846524e+00,-1.149528714349678893e+01,-1.146316362317645776e+01
1.110719919347682430e-03,-8.962698551178950979e+00,-8.966231033606387513e+00,-1.150824027340544120e+01,-1.147608261460653800e+01
1.111999547346604255e-03,-8.963048587357324237e+00,-8.966579227445222955e+00,-1.152120735009310515e+01,-1.148901552295236606e+01
1.113280649567594503e-03,-8.963399402225364909e+00,-8.966928196097926573e+00,-1.153418838640770261e+01,-1.150196236105764136e+01
1.114563227709060213e-03,-8.963750997452232028e+00,-8.967277941226351246e+00,-1.154718339520167092e+01,-1.151492314177067833e+01
1.115847283471365194e-03,-8.964103374710386873e+00,-8.967628464495637886e+00,-1.156019238933195581e+01,-1.152789787794436016e+01
1.117132818556834358e-03,-8.964456535675594751e+00,-8.967979767574213668e+00,-1.157321538165999542e+01,-1.154088658243619570e+01
1.118419834669753723e-03,-8.964810482026916105e+00,-8.968331852133811566e+00,-1.158625238505170252e+01,-1.155388926810819683e+01
1.119708333516369978e-03,-8.965165215446745606e+00,-8.968684719849463249e+00,-1.159930341237737927e+01,-1.156690594782689807e+01
1.120998316804897857e-03,-8.965520737620773062e+00,-8.969038372399509740e+00,-1.161236847651176163e+01,-1.157993663446332988e+01
