omega,gain_FOPDTOPT,gain_SOPDTOPT,gain_SOPDTVDG,gain_FOPDTStrejc,gain_FOPDTBR,gain_FOPDTBR2,phase_FOPDTOPT,phase_SOPDTOPT,phase_SOPDTVDG,phase_FOPDTStrejc,phase_FOPDTBR,phase_FOPDTBR2
1.302001429772466860e-03,-1.007590693413837002e+01,-1.004892817027379692e+01,-1.118032369428964401e+01,-1.111349664111211410e+01,-1.126217920358416436e+01,-1.113650126781202410e+01,-1.252945979172418056e+01,-1.243960378011890633e+01,-7.234841030990370569e+00,-9.406561567483970876e+00,-1.382689299211114786e+01,-1.026949050232961191e+01
1.303501427616344339e-03,-1.007626981105502928e+01,-1.004929765922855722e+01,-1.118060574078128688e+01,-1.111362683661349848e+01,-1.126264156630179158e+01,-1.113668324786715758e+01,-1.254358709245021331e+01,-1.245362368855736257e+01,-7.243053966412069222e+00,-9.417352282533409280e+00,-1.384237888887899004e+01,-1.028121307289588948e+01
1.305003153563956365e-03,-1.007663349415038034e+01,-1.004966796913826954e+01,-1.118088842549246209e+01,-1.111375733031829505e+01,-1.126310494559269060e+01,-1.113686563982016864e+01,-1.255772963577266665e+01,-1.246765870306818336e+01,-7.251275949578554147e+00,-9.428155269846268283e+00,-1.385788114842527641e+01,-1.029294877837470601e+01
1.306506609606198450e-03,-1.007699798514772382e+01,-1.005003910175826576e+01,-1.118117174984019080e+01,-1.111388812290502059e+01,-1.126356934358312678e+01,-1.113704844458599474e+01,-1.257188743585109769e+01,-1.248170883761264172e+01,-7.259506989527995557e+00,-9.438970543014281844e+00,-1.387339978480311053e+01,-1.030469763264823868e+01
1.308011797736263098e-03,-1.007736328577373897e+01,-1.005041105884730968e+01,-1.118145571524452109e+01,-1.111401921505371959e+01,-1.126403476240334456e+01,-1.113723166308153267e+01,-1.258606050685060573e+01,-1.249577410615719764e+01,-7.267747095304479821e+00,-9.449798115643011087e+00,-1.388893481206695313e+01,-1.031645964961051831e+01
1.309518719949639802e-03,-1.007772939775850141e+01,-1.005078384216762899e+01,-1.118174032312851729e+01,-1.111415060744595884e+01,-1.126450120418755141e+01,-1.113741529622563853e+01,-1.260024886294176483e+01,-1.250985452267344122e+01,-7.275996275957968606e+00,-9.460638001351810544e+00,-1.390448624427254209e+01,-1.032823484316742757e+01
1.311027378244113964e-03,-1.007809632283546364e+01,-1.005115745348491174e+01,-1.118202557491829729e+01,-1.111428230076483104e+01,-1.126496867107394451e+01,-1.113759934493912951e+01,-1.261445251830057934e+01,-1.252395010113803053e+01,-7.284254540544274015e+00,-9.471490213773837041e+00,-1.392005409547680905e+01,-1.034002322723667611e+01
1.312537774619772311e-03,-1.007846406274149231e+01,-1.005153189456830276e+01,-1.118231147204300413e+01,-1.111441429569497608e+01,-1.126543716520469296e+01,-1.113778381014477681e+01,-1.262867148710846976e+01,-1.253806085553268979e+01,-7.292521898125075452e+00,-9.482354766556062131e+00,-1.393563837973788644e+01,-1.035182481574781121e+01
1.314049911079008971e-03,-1.007883261921685580e+01,-1.005190716719041433e+01,-1.118259801593484148e+01,-1.111454659292255442e+01,-1.126590668872596446e+01,-1.113796869276733403e+01,-1.264290578355229044e+01,-1.255218679984421648e+01,-7.300798357767927627e+00,-9.493231673359323608e+00,-1.395123911111507908e+01,-1.036363962264224980e+01
1.315563789626524819e-03,-1.007920199400522066e+01,-1.005228327312734926e+01,-1.118288520802906483e+01,-1.111467919313527908e+01,-1.126637724378791283e+01,-1.113815399373352477e+01,-1.265715542182427100e+01,-1.256632794806442988e+01,-7.309083928546228570e+00,-9.504120947858288204e+00,-1.396685630366879494e+01,-1.037546766187325709e+01
1.317079412269327697e-03,-1.007957218885368000e+01,-1.005266021415867073e+01,-1.118317304976397430e+01,-1.111481209702239425e+01,-1.126684883254471359e+01,-1.113833971397204436e+01,-1.267142041612195769e+01,-1.258048431419010527e+01,-7.317378619539203655e+00,-9.515022603741455143e+00,-1.398248997146049888e+01,-1.038730894740591104e+01
1.318596781016735881e-03,-1.007994320551274114e+01,-1.005303799206744131e+01,-1.118346154258095204e+01,-1.111494530527470204e+01,-1.126732145715451772e+01,-1.113852585441357235e+01,-1.268570078064818851e+01,-1.259465591222297220e+01,-7.325682439831897597e+00,-9.525936654711186335e+00,-1.399814012855264345e+01,-1.039916349321713085e+01
1.320115897880390875e-03,-1.008031504573633441e+01,-1.005341660864020703e+01,-1.118375068792444793e+01,-1.111507881858455349e+01,-1.126779511977950854e+01,-1.113871241599077777e+01,-1.269999652961119985e+01,-1.260884275616976424e+01,-7.333995398515239295e+00,-9.536863114483766779e+00,-1.401380678900876120e+01,-1.041103131329574616e+01
1.321636764874244184e-03,-1.008068771128182206e+01,-1.005379606566701334e+01,-1.118404048724197786e+01,-1.111521263764583978e+01,-1.126826982258587506e+01,-1.113889939963829967e+01,-1.271430767722439903e+01,-1.262304486004206261e+01,-7.342317504685913043e+00,-9.547801996789296197e+00,-1.402948996689324801e+01,-1.042291242164236387e+01
1.323159384014567942e-03,-1.008106120391001070e+01,-1.005417636494140687e+01,-1.118433094198415745e+01,-1.111534676315402415e+01,-1.126874556774383507e+01,-1.113908680629279502e+01,-1.272863423770645142e+01,-1.263726223785631753e+01,-7.350648767446431364e+00,-9.558753315371784964e+00,-1.404518967627139858e+01,-1.043480683226944983e+01
1.324683757319960326e-03,-1.008143552538512999e+01,-1.005455750826044614e+01,-1.118462205360467721e+01,-1.111548119580612060e+01,-1.126922235742762268e+01,-1.113927463689289254e+01,-1.274297622528125196e+01,-1.265149490363386775e+01,-7.358989195905118130e+00,-9.569717083989155881e+00,-1.406090593120940291e+01,-1.044671455920132708e+01
1.326209886811345346e-03,-1.008181067747486992e+01,-1.005493949742469439e+01,-1.118491382356033625e+01,-1.111561593630072053e+01,-1.126970019381551324e+01,-1.113946289237923892e+01,-1.275733365417789322e+01,-1.266574287140088018e+01,-7.367338799176095243e+00,-9.580693316413242400e+00,-1.407663874577425744e+01,-1.045863561647416873e+01
1.327737774511971976e-03,-1.008218666195037017e+01,-1.005532233423824628e+01,-1.118520625331102458e+01,-1.111575098533796435e+01,-1.127017907908981442e+01,-1.113965157369447567e+01,-1.277170653863059613e+01,-1.268000615518829299e+01,-7.375697586379249771e+00,-9.591682026429777963e+00,-1.409238813403370649e+01,-1.047057001813597665e+01
1.329267422447419139e-03,-1.008256348058622009e+01,-1.005570602050869944e+01,-1.118549934431973547e+01,-1.111588634361956807e+01,-1.127065901543687865e+01,-1.113984068178325337e+01,-1.278609489287869394e+01,-1.269428476903178016e+01,-7.384065566640245493e+00,-9.602683227838408442e+00,-1.410815411005621556e+01,-1.048251777824657616e+01
1.330798832645607417e-03,-1.008294113516048185e+01,-1.005609055804719887e+01,-1.118579309805259037e+01,-1.111602201184883398e+01,-1.127114000504710489e+01,-1.114003021759222989e+01,-1.280049873116670156e+01,-1.270857872697185620e+01,-7.392442749090549547e+00,-9.613696934452786280e+00,-1.412393668791101042e+01,-1.049447891087769769e+01
1.332332007136785611e-03,-1.008331962745467436e+01,-1.005647594866841921e+01,-1.118608751597882467e+01,-1.111615799073062583e+01,-1.127162205011494400e+01,-1.114022018207009168e+01,-1.281491806774413611e+01,-1.272288804305365062e+01,-7.400829142867364041e+00,-9.624723160100439046e+00,-1.413973588166787820e+01,-1.050645343011286670e+01
1.333866947953542877e-03,-1.008369895925379467e+01,-1.005686219419056826e+01,-1.118638259957078951e+01,-1.111629428097140249e+01,-1.127210515283890224e+01,-1.114041057616752717e+01,-1.282935291686557910e+01,-1.273721273132700738e+01,-7.409224757113631377e+00,-9.635761918622870681e+00,-1.415555170539723129e+01,-1.051844135004744629e+01
1.335403657130812636e-03,-1.008407913234632147e+01,-1.005724929643540833e+01,-1.118667835030397306e+01,-1.111643088327918072e+01,-1.127258931542155551e+01,-1.114060140083726402e+01,-1.284380329279064803e+01,-1.275155280584643158e+01,-7.417629600978064452e+00,-9.646813223875561505e+00,-1.417138417317004873e+01,-1.053044268478867274e+01
1.336942136705872785e-03,-1.008446014852421158e+01,-1.005763725722825086e+01,-1.118697476965700588e+01,-1.111656779836359910e+01,-1.127307454006954401e+01,-1.114079265703404609e+01,-1.285826920978395904e+01,-1.276590828067106109e+01,-7.426043683615107582e+00,-9.657877089727977094e+00,-1.418723329905783892e+01,-1.054245744845561283e+01
1.338482388718345486e-03,-1.008484200958290877e+01,-1.005802607839795471e+01,-1.118727185911165556e+01,-1.111670502693587359e+01,-1.127356082899358114e+01,-1.114098434571465290e+01,-1.287275068211505591e+01,-1.278027916986460433e+01,-7.434467014184926725e+00,-9.668953530063534529e+00,-1.420309909713253482e+01,-1.055448565517916570e+01
1.340024415210202798e-03,-1.008522471732136161e+01,-1.005841576177695629e+01,-1.118756962015284628e+01,-1.111684256970879758e+01,-1.127404818440846057e+01,-1.114117646783789617e+01,-1.288724772405843488e+01,-1.279466548749533494e+01,-7.442899601853401492e+00,-9.680042558779657469e+00,-1.421898158146652058e+01,-1.056652731910206278e+01
1.341568218225772102e-03,-1.008560827354200562e+01,-1.005880630920124652e+01,-1.118786805426865172e+01,-1.111698042739678804e+01,-1.127453660853306339e+01,-1.114136902436463217e+01,-1.290176034989351450e+01,-1.280906724763609894e+01,-7.451341455792134916e+00,-9.691144189787783247e+00,-1.423488076613256403e+01,-1.057858245437890332e+01
1.343113799811735884e-03,-1.008599268005078642e+01,-1.005919772251039390e+01,-1.118816716295030922e+01,-1.111711860071585356e+01,-1.127502610359035273e+01,-1.114156201625775466e+01,-1.291628857390459117e+01,-1.282348446436424716e+01,-7.459792585178438351e+00,-9.702258437013366432e+00,-1.425079666520379362e+01,-1.059065107517612425e+01
1.344661162017130431e-03,-1.008637793865716503e+01,-1.005959000354754274e+01,-1.118846694769221983e+01,-1.111725709038359966e+01,-1.127551667180739514e+01,-1.114175544448220379e+01,-1.293083241038077702e+01,-1.283791715176155890e+01,-7.468252999195289732e+00,-9.713385314395852177e+00,-1.426672929275357227e+01,-1.060273319567196104e+01
1.346210306893356893e-03,-1.008676405117411079e+01,-1.005998315415942201e+01,-1.118876740999196606e+01,-1.111739589711925902e+01,-1.127600831541535165e+01,-1.114194931000497846e+01,-1.294539187361605137e+01,-1.285236532391432007e+01,-7.476722707031378867e+00,-9.724524835888749053e+00,-1.428267866285556309e+01,-1.061482883005653477e+01
1.347761236494179329e-03,-1.008715101941811554e+01,-1.006037717619635963e+01,-1.118906855135031009e+01,-1.111753502164364527e+01,-1.127650103664948134e+01,-1.114214361379512397e+01,-1.295996697790916841e+01,-1.286682899491322907e+01,-7.485201717881074579e+00,-9.735677015459597072e+00,-1.429864478958362817e+01,-1.062693799253178817e+01
1.349313952875725794e-03,-1.008753884520919364e+01,-1.006077207151225572e+01,-1.118937037327119022e+01,-1.111767446467922404e+01,-1.127699483774917510e+01,-1.114233835682374263e+01,-1.297455773756363584e+01,-1.288130817885334878e+01,-7.493690040944391839e+00,-9.746841867089974798e+00,-1.431462768701177524e+01,-1.063906069731148918e+01
1.350868458096492674e-03,-1.008792753037090506e+01,-1.006116784196463598e+01,-1.118967287726174931e+01,-1.111781422695005794e+01,-1.127748972095791302e+01,-1.114253354006400976e+01,-1.298916416688768471e+01,-1.289580288983410306e+01,-7.502187685427009534e+00,-9.758019404775522432e+00,-1.433062736921410973e+01,-1.065119695862123450e+01
1.352424754217350757e-03,-1.008831707673033051e+01,-1.006156448941460724e+01,-1.118997606483232232e+01,-1.111795430918183314e+01,-1.127798568852331584e+01,-1.114272916449116124e+01,-1.300378628019429073e+01,-1.291031314195927671e+01,-7.510694660540269574e+00,-9.769209642525956028e+00,-1.434664385026484545e+01,-1.066334679069848157e+01
1.353982843301545450e-03,-1.008870748611809809e+01,-1.006196201572690541e+01,-1.119027993749645233e+01,-1.111809471210186828e+01,-1.127848274269711482e+01,-1.114292523108250421e+01,-1.301842409180110316e+01,-1.292483894933695510e+01,-7.519210975501159133e+00,-9.780412594365081702e+00,-1.436267714423822284e+01,-1.067551020779252191e+01
1.355542727414694396e-03,-1.008909876036839037e+01,-1.006236042276988130e+01,-1.119058449677088873e+01,-1.111823543643911805e+01,-1.127898088573518720e+01,-1.114312174081741169e+01,-1.303307761603036496e+01,-1.293938032607944955e+01,-7.527736639532266238e+00,-9.791628274330758330e+00,-1.437872726520841482e+01,-1.068768722416444383e+01
1.357104408624799615e-03,-1.008949090131893556e+01,-1.006275971241549527e+01,-1.119088974417559967e+01,-1.111837648292414116e+01,-1.127948011989753496e+01,-1.114331869467735459e+01,-1.304774686720899446e+01,-1.295393728630335772e+01,-7.536271661861838389e+00,-9.802856696474966824e+00,-1.439479422724958013e+01,-1.069987785408719816e+01
1.358667889002245334e-03,-1.008988391081101810e+01,-1.006315988653934745e+01,-1.119119568123378095e+01,-1.111851785228917322e+01,-1.127998044744830963e+01,-1.114351609364587503e+01,-1.306243185966848763e+01,-1.296850984412948726e+01,-7.544816051723731043e+00,-9.814097874863799476e+00,-1.441087804443575138e+01,-1.071208211184557335e+01
1.360233170619798209e-03,-1.009027779068949471e+01,-1.006356094702066173e+01,-1.119150230947185776e+01,-1.111865954526805567e+01,-1.128048187065580166e+01,-1.114371393870859883e+01,-1.307713260774486663e+01,-1.298309801368279004e+01,-7.553369818357382748e+00,-9.825351823577433308e+00,-1.442697873084078708e+01,-1.072430001173615821e+01
1.361800255552613392e-03,-1.009067254280278370e+01,-1.006396289574231062e+01,-1.119180963041947408e+01,-1.111880156259629260e+01,-1.128098439179245638e+01,-1.114391223085324611e+01,-1.309184912577870108e+01,-1.299770180909238171e+01,-7.561932971007837345e+00,-9.836618556710186922e+00,-1.444309630053834148e+01,-1.073653156806737385e+01
1.363369145878238868e-03,-1.009106816900288095e+01,-1.006436573459080108e+01,-1.119211764560953881e+01,-1.111894390501102947e+01,-1.128148801313487937e+01,-1.114411097106963666e+01,-1.310658142811506544e+01,-1.301232124449150263e+01,-7.570505518925742194e+00,-9.847898088370513392e+00,-1.445923076760185388e+01,-1.074877679515948969e+01
1.364939843676616542e-03,-1.009146467114535994e+01,-1.006476946545629403e+01,-1.119242635657819918e+01,-1.111908657325106731e+01,-1.128199273696383287e+01,-1.114431016034967570e+01,-1.312132952910351413e+01,-1.302695633401750541e+01,-7.579087471367321527e+00,-9.859190432681025129e+00,-1.447538214610445628e+01,-1.076103570734459502e+01
1.366512351030080069e-03,-1.009186205108938417e+01,-1.006517409023260257e+01,-1.119273576486486022e+01,-1.111922956805685381e+01,-1.128249856556425179e+01,-1.114450979968738586e+01,-1.313609344309799809e+01,-1.304160709181173416e+01,-7.587678837594334702e+00,-9.870495603778438820e+00,-1.449155045011890408e+01,-1.077330831896658125e+01
1.368086670023366562e-03,-1.009226031069770357e+01,-1.006557961081720265e+01,-1.119304587201217416e+01,-1.111937289017050645e+01,-1.128300550122523660e+01,-1.114470989007888946e+01,-1.315087318445690556e+01,-1.305627353201961149e+01,-7.596279626874130386e+00,-9.881813615813671348e+00,-1.450773569371760452e+01,-1.078559464438118631e+01
1.369662802743614642e-03,-1.009265945183665991e+01,-1.006598602911123130e+01,-1.119335667956607949e+01,-1.111951654033578762e+01,-1.128351354624006930e+01,-1.114491043252242264e+01,-1.316566876754301241e+01,-1.307095566879055504e+01,-7.604889848479611025e+00,-9.893144482951807817e+00,-1.452393789097253496e+01,-1.079789469795596979e+01
1.371240751280365091e-03,-1.009305947637620804e+01,-1.006639334701950617e+01,-1.119366818907577787e+01,-1.111966051929813304e+01,-1.128402270290622056e+01,-1.114511142801833188e+01,-1.318048020672341281e+01,-1.308565351627790641e+01,-7.613509511689197318e+00,-9.904488219372094449e+00,-1.454015705595516117e+01,-1.081020849407029694e+01
1.372820517725565400e-03,-1.009346038618989461e+01,-1.006680156645051127e+01,-1.119398040209374656e+01,-1.111980482780466239e+01,-1.128453297352533369e+01,-1.114531287756908640e+01,-1.319530751636950683e+01,-1.310036708863895250e+01,-7.622138625786844202e+00,-9.915844839267961675e+00,-1.455639320273641424e+01,-1.082253604711534400e+01
1.374402104173576278e-03,-1.009386218315488470e+01,-1.006721068931641661e+01,-1.119429332017574907e+01,-1.111994946660414740e+01,-1.128504436040326020e+01,-1.114551478217927638e+01,-1.321015071085701997e+01,-1.311509640003488819e+01,-7.630777200062039078e+00,-9.927214356847057886e+00,-1.457264634538668524e+01,-1.083487737149412666e+01
1.375985512721171434e-03,-1.009426486915197074e+01,-1.006762071753307808e+01,-1.119460694488086006e+01,-1.112009443644703843e+01,-1.128555686585004203e+01,-1.114571714285561832e+01,-1.322500980456591968e+01,-1.312984146463078972e+01,-7.639425243809782273e+00,-9.938596786331238775e+00,-1.458891649797573820e+01,-1.084723248162148401e+01
1.377570745467535411e-03,-1.009466844606554758e+01,-1.006803165302005354e+01,-1.119492127777142443e+01,-1.112023973808547339e+01,-1.128607049217992042e+01,-1.114591996060696388e+01,-1.323988481188036381e+01,-1.314460229659552581e+01,-7.648082766330553284e+00,-9.949992141956544245e+00,-1.460520367457263546e+01,-1.085960139192402174e+01
1.379157804514276374e-03,-1.009507291578365873e+01,-1.006844349770058500e+01,-1.119523632041310712e+01,-1.112038537227326884e+01,-1.128658524171135014e+01,-1.114612323644429814e+01,-1.325477574718873974e+01,-1.315937891010180394e+01,-7.656749776930346307e+00,-9.961400437973273014e+00,-1.462150788924574485e+01,-1.087198411684020272e+01
1.380746691965422431e-03,-1.009547828019796079e+01,-1.006885625350163060e+01,-1.119555207437488420e+01,-1.112053133976592889e+01,-1.128710111676701366e+01,-1.114632697138074491e+01,-1.326968262488357908e+01,-1.317417131932609742e+01,-7.665426284920636490e+00,-9.972821688645948868e+00,-1.463782915606268098e+01,-1.088438067082029015e+01
